288;21364;3168;3792;3424;3920;2912;3872;2832;3056
289;21366;3168;3792;3424;3920;2912;3872;2832;3056
290;21366;3152;3792;3424;3920;2912;3872;2816;3072
291;21353;3168;3792;3424;3920;2912;3872;2816;3056
292;21368;3168;3792;3424;3920;2912;3872;2832;3056
293;21372;3152;3792;3424;3920;2912;3872;2816;3056
294;21369;3168;3792;3424;3920;2912;3872;2832;3072
295;21369;3168;3792;3424;3920;2912;3872;2832;3056
296;21370;3168;3792;3424;3920;2912;3872;2832;3072
297;21368;3168;3792;3424;3936;2912;3872;2832;3056
298;21377;3168;3792;3424;3920;2912;3872;2832;3072
299;21377;3168;3792;3424;3920;2912;3872;2832;3056
300;21353;3168;3792;3424;3920;2912;3872;2816;3072
301;21366;3168;3792;3424;3920;2912;3872;2816;3072
302;21366;3168;3808;3424;3920;2912;3872;2816;3072
303;21368;3168;3792;3424;3920;2912;3872;2832;3072
304;21366;3168;3792;3424;3920;2912;3872;2832;3072
305;21366;3168;3792;3424;3936;2912;3872;2832;3072
306;21366;3168;3792;3424;3920;2912;3872;2832;3056
307;21371;3152;3792;3424;3920;2912;3872;2832;3072
308;21365;3168;3792;3424;3920;2912;3872;2816;3056
309;21380;3168;3792;3424;3920;2912;3872;2816;3072
310;21377;3168;3792;3424;3920;2912;3872;2816;3056
311;21372;3152;3792;3424;3920;2912;3872;2832;3072
312;21372;3168;3792;3424;3920;2912;3872;2816;3056
313;21374;3168;3792;3424;3920;2896;3872;2816;3072
314;21370;3168;3792;3424;3920;2912;3872;2832;3072
315;21361;3168;3792;3424;3920;2912;3872;2816;3072
316;21378;3168;3792;3424;3936;2912;3872;2832;3072
317;21375;3168;3792;3424;3920;2912;3872;2832;3072
318;21361;3152;3792;3424;3936;2912;3872;2832;3072
319;21366;3152;3792;3424;3936;2912;3872;2816;3072
320;21367;3168;3792;3424;3920;2912;3872;2832;3072
321;21361;3168;3792;3424;3920;2912;3872;2832;3072
322;21374;3152;3808;3424;3920;2912;3872;2832;3072
323;21374;3168;3792;3424;3920;2912;3872;2832;3072
324;21372;3168;3792;3424;3920;2912;3872;2832;3072
325;21377;3168;3792;3424;3936;2912;3872;2816;3056
326;21364;3168;3792;3424;3936;2912;3872;2832;3072
327;21376;3168;3792;3424;3936;2912;3872;2832;3072
328;21367;3168;3792;3424;3920;2896;3872;2816;3072
329;21370;3168;3792;3424;3920;2912;3872;2832;3056
330;21370;3168;3792;3424;3920;2912;3872;2832;3072
331;21367;3168;3792;3424;3920;2896;3872;2832;3056
332;21367;3168;3792;3424;3936;2912;3872;2832;3056
333;21366;3168;3808;3424;3920;2896;3872;2832;3056
334;21357;3168;3792;3424;3920;2912;3872;2832;3056
335;21375;3168;3808;3424;3920;2896;3872;2832;3056
336;21363;3168;3808;3424;3936;2912;3872;2832;3056
337;21365;3152;3808;3424;3936;2912;3872;2816;3072
338;21365;3168;3808;3424;3936;2912;3872;2832;3072
339;21354;3168;3792;3424;3936;2912;3872;2832;3072
340;21358;3168;3792;3424;3936;2912;3872;2816;3056
341;21358;3168;3792;3424;3920;2912;3872;2832;3072
342;21359;3168;3792;3424;3920;2912;3872;2816;3056
343;21355;3168;3808;3424;3936;2912;3872;2832;3056
344;21359;3168;3808;3424;3936;2912;3872;2832;3056
345;21351;3168;3808;3424;3936;2912;3872;2816;3072
346;21353;3168;3808;3424;3920;2912;3872;2832;3056
347;21360;3168;3808;3424;3920;2912;3872;2832;3056
348;21350;3168;3792;3424;3920;2912;3872;2832;3056
349;21363;3168;3808;3424;3920;2912;3872;2832;3056
350;21363;3152;3808;3424;3920;2912;3872;2832;3056
351;21359;3168;3808;3424;3936;2896;3872;2832;3056
352;21354;3152;3808;3424;3920;2912;3872;2832;3072
353;21358;3168;3808;3424;3936;2912;3872;2832;3056
354;21354;3168;3808;3424;3936;2912;3872;2832;3072
355;21351;3168;3808;3424;3936;2912;3872;2832;3056
356;21361;3168;3808;3424;3936;2912;3872;2832;3072
357;21359;3168;3792;3424;3936;2912;3872;2832;3056
358;21346;3168;3808;3424;3936;2912;3872;2832;3056
359;21364;3168;3792;3424;3936;2912;3872;2832;3072
360;21367;3168;3808;3424;3920;2912;3872;2832;3072
361;21355;3168;3808;3424;3920;2912;3872;2832;3072
362;21374;3152;3808;3424;3936;2912;3872;2832;3072
363;21368;3168;3808;3424;3936;2912;3872;2832;3056
364;21361;3168;3808;3424;3936;2912;3872;2832;3072
365;21369;3168;3792;3424;3936;2912;3872;2832;3072
366;21370;3168;3808;3424;3936;2912;3872;2816;3072
367;21360;3168;3808;3424;3936;2912;3872;2816;3056
368;21369;3168;3808;3424;3936;2912;3872;2832;3056
369;21375;3152;3792;3424;3936;2912;3872;2832;3072
370;21364;3168;3808;3424;3936;2912;3872;2832;3056
371;21356;3168;3808;3424;3936;2912;3872;2816;3056
372;21365;3168;3792;3424;3936;2912;3872;2832;3072
373;21360;3168;3808;3424;3920;2912;3872;2832;3072
374;21374;3168;3808;3424;3936;2912;3872;2832;3072
375;21364;3168;3808;3424;3936;2912;3872;2832;3072
376;21369;3168;3808;3424;3936;2912;3872;2832;3072
377;21361;3152;3808;3424;3936;2896;3872;2832;3056
378;21360;3168;3808;3424;3936;2912;3872
