34;84818;3152;3696;3392;3904;2896;3904;2784;3072
35;84798;3152;3696;3392;3904;2896;3904;2784;3072
36;84812;3152;3696;3392;3904;2896;3888;2768;3072
37;84810;3152;3696;3392;3904;2896;3888;2768;3072
38;84788;3152;3696;3392;3904;2896;3888;2768;3072
39;84822;3152;3712;3392;3904;2896;3904;2768;3072
40;84823;3152;3696;3392;3904;2896;3904;2768;3072
41;84801;3152;3696;3376;3904;2896;3904;2784;3072
42;84829;3152;3696;3376;3904;2896;3904;2784;3072
43;84805;3152;3712;3392;3904;2896;3888;2768;3072
44;84834;3152;3696;3376;3904;2896;3888;2768;3072
45;84806;3152;3696;3392;3904;2896;3904;2768;3072
46;84784;3152;3712;3392;3904;2896;3904;2768;3072
47;84822;3152;3712;3392;3904;2896;3904;2768;3072
48;84836;3152;3696;3392;3904;2896;3888;2768;3072
49;84828;3152;3712;3392;3904;2896;3904;2768;3072
50;84840;3152;3696;3392;3904;2896;3904;2768;3072
51;84838;3152;3696;3376;3904;2896;3888;2768;3072
52;84843;3152;3712;3392;3904;2896;3904;2784;3072
53;84831;3152;3696;3392;3904;2896;3904;2768;3072
54;84842;3152;3712;3392;3920;2896;3904;2768;3072
55;84862;3152;3696;3376;3920;2896;3904;2768;3072
56;84857;3152;3712;3376;3920;2896;3904;2768;3072
57;84853;3152;3696;3392;3904;2896;3904;2768;3072
58;84863;3136;3696;3392;3904;2896;3904;2768;3072
59;84862;3152;3696;3392;3904;2896;3904;2768;3072
60;84908;3136;3696;3392;3904;2896;3904;2784;3072
61;84905;3152;3696;3392;3904;2896;3904;2768;3072
62;84895;3152;3712;3392;3904;2896;3904;2784;3072
63;84899;3136;3696;3392;3904;2896;3904;2768;3072
64;84891;3152;3696;3392;3904;2896;3904;2768;3072
65;84874;3152;3696;3376;3904;2896;3904;2768;3072
66;84872;3136;3712;3392;3904;2896;3904;2768;3072
67;84854;3152;3712;3376;3904;2896;3904;2768;3072
68;84892;3136;3712;3392;3904;2896;3904;2768;3072
69;84926;3152;3696;3392;3904;2896;3904;2768;3072
70;84917;3152;3712;3392;3904;2896;3904;2768;3072
71;84933;3152;3696;3392;3904;2896;3904;2768;3072
72;84912;3136;3696;3392;3904;2896;3888;2768;3072
73;84918;3136;3696;3392;3904;2896;3904;2768;3072
74;84926;3136;3696;3376;3904;2896;3904;2768;3072
75;84946;3152;3696;3392;3904;2896;3888;2768;3072
76;84935;3152;3712;3392;3904;2896;3904;2768;3072
77;84929;3152;3712;3392;3904;2896;3904;2768;3072
78;84948;3152;3696;3392;3904;2896;3904;2768;3072
79;84939;3152;3696;3376;3904;2896;3904;2768;3072
80;84959;3152;3712;3392;3904;2896;3904;2768;3072
81;84973;3152;3696;3392;3904;2896;3904;2768;3072
82;84996;3152;3696;3392;3904;2896;3904;2784;3072
83;84958;3152;3696;3392;3888;2896;3904;2768;3072
84;84961;3152;3696;3392;3888;2896;3904;2768;3072
85;84922;3152;3696;3376;3904;2896;3904;2784;3072
86;84967;3152;3696;3392;3904;2896;3904;2768;3072
87;84954;3152;3696;3392;3904;2896;3904;2768;3072
88;85000;3152;3696;3392;3888;2896;3888;2768;3072
89;84976;3152;3696;3376;3904;2896;3904;2768;3072
90;84997;3136;3696;3392;3904;2896;3904;2768;3072
91;84989;3152;3696;3392;3904;2896;3904;2768;3072
92;84999;3152;3696;3392;3888;2896;3888;2768;3072
93;85002;3136;3696;3392;3888;2896;3888;2768;3072
94;85021;3152;3696;3392;3888;2896;3888;2768;3072
95;85127;3136;3680;3376;3888;2880;3872;2768;3072
96;84825;3136;3680;3376;3888;2880;3872;2752;3056
97;84760;3136;3680;3376;3872;2880;3872;2752;3056
98;84756;3136;3680;3376;3872;2880;3872;2752;3056
99;84768;3136;3696;3376;3888;2880;3888;2768;3056
100;84883;3120;3680;3376;3872;2880;3872;2752;3056
101;85056;3136;3680;3376;3872;2880;3872;2752;3056
102;85058;3120;3680;3360;3872;2880;3888;2752;3056
103;85094;3136;3680;3376;3872;2880;3872;2752;3056
104;85122;3120;3680;3360;3872;2880;3872;2752;3056
105;85112;3120;3680;3376;3872;2880;3872;2752;3056
106;85113;3120;3680;3360;3872;2880;3872;2752;3056
107;85452;3120;3680;3376;3872;2880;3872;2752;3056
108;85150;3136;3696;3376;3888;2880;3888;2784;3056
109;84939;3136;3696;3376;3888;2880;3888;2768;3072
110;84962;3136;3696;3376;3888;2880;3888;2768;3072
111;84976;3136;3696;3376;3888;2880;3888;2768;3072
112;84953;3136;3712;3376;3904;2880;3888;2784;3072
113;84935;3136;3696;3376;3888;2880;3888;2768;3072
114;84959;3136;3696;3376;3888;2880;3888;2768;3072
115;84938;3136;3696;3376;3888;2896;3888;2768;3072
116;84926;3136;3696;3376;3888;2880;3888;2768;3056
117;84959;3136;3696;3376;3888;2880;3888;2768;3072
118;84972;3136;3696;3376;3888;2880;3888;2768;3056
119;84933;3136;3696;3376;3888;2880;3888;2784;3072
120;84917;3136;3696;3376;3888;2880;3888;2768;3056
121;84996;3136;3696;3376;3888;2880;3888;2768;3072
122;84989;3136;3696;3376;3904;2880;3888;2768;3072
123;84997;3136;3696;3376;3888;2880;3888;2768;3072
124;84939;3136;3696;3376;3888;2880;3888;2768;3072
125;84929;3136;3696;3376;3888;2880;3888;2768;3072
